id,exerciseId,rating,ratingELO,classExamId
8979,2124,,171,1952
8980,1815,,185,1955
8981,1895,,195,1955
8982,1903,,169,1955
8983,1909,,196,1955
8984,1917,,196,1955
8985,1948,,150,1955
8986,2048,,175,1955
8987,2118,,158,1955
8988,1735,,186,1956
8989,1778,,184,1956
8990,1856,,172,1956
8991,1864,,214,1956
8992,1960,,188,1956
8993,1999,,172,1956
8994,2002,,201,1956
8995,2006,,171,1956
8996,2066,,200,1956
8997,2115,,172,1956
8998,1852,,167,1953
8999,1884,,175,1953
9000,1886,,195,1953
9001,1936,,167,1953
9002,1984,,181,1953
9003,1993,,183,1953
9004,2003,,154,1953
9005,2029,,167,1953
9006,1737,,169,1957
9007,1741,,200,1957
9008,1802,,186,1957
9009,1737,,167,1957
9010,1812,,220,1957
9011,1741,,202,1957
9012,1925,,169,1957
9013,1802,,184,1957
9014,1961,,156,1957
9015,1812,,221,1957
9016,2020,,174,1957
9017,1925,,172,1957
9018,2141,,187,1957
9019,1961,,154,1957
9020,2149,,174,1957
9021,2020,,172,1957
9022,2141,,184,1957
9023,2149,,172,1957
9024,1782,,182,1958
9025,1831,,185,1958
9026,1862,,164,1958
9027,1913,,152,1958
9028,1949,,175,1958
9029,1956,,176,1958
9030,2053,,173,1958
9031,2089,,184,1958
9032,2221,,224,1958
9033,2226,,224,1958
9034,2303,,199,1954
9035,2501,,192,1954
9036,1731,,175,1954
9037,1784,,181,1954
9038,1806,,173,1954
9039,1829,,171,1954
9040,1846,,180,1954
9041,1854,,187,1954
9042,1901,,193,1954
9043,1936,,165,1954
9044,1937,,169,1954
9045,1990,,184,1954
9046,2011,,172,1954
9047,2032,,156,1954
9048,2097,,172,1954
9049,2127,,168,1954
9050,2159,,166,1954
9051,1729,,146,1961
9052,1756,,176,1961
9053,1900,,203,1961
9054,1901,,190,1961
9055,1932,,164,1961
9056,1950,,181,1961
9057,1969,,179,1961
9058,2010,,181,1961
9059,2157,,181,1961
9060,1770,,178,1942
9061,1846,,181,1942
9062,1891,,190,1942
9063,1945,,172,1942
9064,2004,,197,1942
9065,2123,,180,1942
9066,2160,,171,1942
9067,1733,,165,1962
9068,1888,,219,1962
9069,1906,,180,1962
9070,1943,,169,1962
9071,1950,,179,1962
9072,1976,,163,1962
9073,2015,,158,1962
9074,2070,,187,1962
9075,2087,,167,1962
9076,2123,,182,1962
9077,1741,,203,1964
9078,1754,,182,1964
9079,1782,,180,1964
9080,1804,,185,1964
9081,1826,,179,1964
9082,1854,,185,1964
9083,1862,,162,1964
9084,1902,,172,1964
9085,2130,,189,1964
9086,1774,,178,1965
9087,1809,,204,1965
9088,2007,,180,1965
9089,2504,,180,1965
9090,2042,,171,1965
9091,2104,,195,1965
9092,2125,,162,1965
9093,1720,,149,1960
9094,1762,,203,1960
9095,1901,,191,1960
9096,1910,,205,1960
9097,1920,,186,1960
9098,1956,,177,1960
9099,1966,,167,1960
9100,2065,,182,1960
9101,2094,,180,1960
9102,2096,,199,1960
9103,2103,,172,1960
9104,2108,,167,1960
9105,2115,,174,1960
9106,2129,,174,1960
9107,2141,,181,1960
9108,2153,,188,1960
9109,2155,,189,1960
9110,1811,,206,1966
9111,1825,,174,1966
9112,1976,,162,1966
9113,1979,,180,1966
9114,2090,,160,1966
9115,2099,,169,1966
9116,2103,,170,1966
9117,2110,,201,1966
9118,1714,,161,1967
9119,1738,,181,1967
9120,1789,,183,1967
9121,1793,,200,1967
9122,1811,,203,1967
9123,2042,,169,1967
9124,2075,,178,1967
9125,1745,,166,1968
9126,1819,,193,1968
9127,1828,,163,1968
9128,1910,,202,1968
9129,1914,,194,1968
9130,2013,,180,1968
9131,2059,,182,1968
9132,2158,,166,1968
9133,2381,,195,1970
9134,1722,,189,1970
9135,1790,,240,1970
9136,1916,,178,1970
9137,1944,,173,1970
9138,2095,,178,1970
9139,2117,,189,1970
9140,2133,,186,1970
9141,1716,,202,1972
9142,1757,,195,1972
9143,1766,,173,1972
9144,1896,,172,1972
9145,1995,,164,1972
9146,2044,,164,1972
9147,2053,,170,1972
9148,2087,,165,1972
9149,2101,,187,1972
9150,2321,,192,1971
9151,2372,,184,1971
9152,2384,,192,1971
9153,1745,,168,1971
9154,1767,,185,1971
9155,1812,,221,1971
9156,1860,,202,1971
9157,1953,,160,1971
9158,2012,,155,1971
9159,1735,,189,1963
9160,1743,,180,1963
9161,1735,,192,1963
9162,1836,,196,1963
9163,1743,,183,1963
9164,1867,,164,1963
9165,1836,,199,1963
9166,1877,,181,1963
9167,1867,,167,1963
9168,1891,,193,1963
9169,1877,,184,1963
9170,1982,,184,1963
9171,1891,,195,1963
9172,1990,,186,1963
9173,1982,,187,1963
9174,2096,,201,1963
9175,1990,,188,1963
9176,2096,,203,1963
9177,1728,,179,1973
9178,1912,,180,1973
9179,1959,,192,1973
9180,1971,,192,1973
9181,2506,,158,1973
9182,2143,,175,1973
9183,2144,,193,1973
9184,2221,,224,1973
9185,2324,,206,1969
9186,2362,,192,1969
9187,1787,,175,1969
9188,1830,,193,1969
9189,1948,,149,1969
9190,1974,,188,1969
9191,1995,,167,1969
9192,1997,,166,1969
9193,2059,,180,1969
9194,2076,,166,1969
9195,1733,,163,1974
9196,1765,,161,1974
9197,1771,,189,1974
9198,1899,,167,1974
9199,2017,,186,1974
9200,2159,,164,1974
9201,1715,,173,1959
9202,1718,,181,1959
9203,1721,,194,1959
9204,1762,,205,1959
9205,1764,,192,1959
9206,1799,,189,1959
9207,1841,,182,1959
9208,1843,,182,1959
9209,1893,,194,1959
9210,1933,,180,1959
9211,1962,,187,1959
9212,1966,,165,1959
9213,1978,,169,1959
9214,2011,,170,1959
9215,2502,,167,1959
9216,2039,,191,1959
9217,2048,,173,1959
9218,2051,,153,1959
9219,2058,,190,1959
9220,1745,,170,1975
9221,1781,,187,1975
9222,1785,,159,1975
9223,1837,,195,1975
9224,1859,,172,1975
9225,1979,,176,1975
9226,2015,,155,1975
9227,2097,,169,1975
9228,2104,,191,1975
9229,1751,,186,1977
9230,1848,,183,1977
9231,1867,,164,1977
9232,1902,,169,1977
9233,2038,,173,1977
9234,2096,,203,1977
9235,2123,,179,1977
9236,2139,,149,1977
9237,1858,,209,1976
9238,1879,,163,1976
9239,1884,,173,1976
9240,1919,,183,1976
9241,1929,,162,1976
9242,2002,,198,1976
9243,2037,,179,1976
9244,2123,,177,1976
9245,2343,,204,1978
9246,2357,,201,1978
9247,2500,,193,1978
9248,1724,,177,1978
9249,1727,,185,1978
9250,1820,,171,1978
9251,1838,,188,1978
9252,1888,,220,1978
9253,1924,,163,1978
9254,1926,,195,1978
9255,1927,,158,1978
9256,1930,,176,1978
9257,2042,,167,1978
9258,2080,,165,1978
9259,2083,,171,1978
9260,2085,,177,1978
9261,2104,,193,1978
9262,2143,,173,1978
9263,1722,,191,1979
9264,1747,,193,1979
9265,1829,,174,1979
9266,1846,,183,1979
9267,1943,,167,1979
9268,2017,,188,1979
9269,2021,,165,1979
9270,2157,,183,1979
9271,1796,,199,1980
9272,1835,,175,1980
9273,1855,,189,1980
9274,1965,,172,1980
9275,2063,,193,1980
9276,2159,,166,1980
9277,2221,,224,1980
9278,1743,,181,1985
9279,1842,,210,1985
9280,1860,,203,1985
9281,1877,,182,1985
9282,1967,,165,1985
9283,1997,,164,1985
9284,2503,,162,1985
9285,2038,,171,1985
9286,2041,,159,1985
9287,2066,,202,1985
9288,2110,,198,1985
9289,1729,,144,1983
9290,1731,,177,1983
9291,1745,,167,1983
9292,1786,,182,1983
9293,1791,,195,1983
9294,1798,,171,1983
9295,1855,,190,1983
9296,1866,,199,1983
9297,1922,,167,1983
9298,2028,,165,1983
9299,2063,,194,1983
9300,1733,,161,1986
9301,1742,,191,1986
9302,1813,,225,1986
9303,1835,,173,1986
9304,1871,,202,1986
9305,1877,,180,1986
9306,1908,,198,1986
9307,1973,,185,1986
9308,1734,,177,1987
9309,1782,,178,1987
9310,1831,,183,1987
9311,1848,,181,1987
9312,1919,,181,1987
9313,1939,,186,1987
9314,1966,,164,1987
9315,2504,,178,1987
9316,1732,,181,1988
9317,1740,,200,1988
9318,1828,,162,1988
9319,1838,,186,1988
9320,1888,,217,1988
9321,1928,,161,1988
9322,1938,,165,1988
9323,1966,,163,1988
9324,2117,,187,1988
9325,1738,,184,1982
9326,1767,,187,1982
9327,1846,,185,1982
9328,1855,,192,1982
9329,1969,,181,1982
9330,2156,,174,1982
9331,1725,,171,1989
9332,1787,,174,1989
9333,1827,,171,1989
9334,1909,,194,1989
9335,2031,,162,1989
9336,2043,,176,1989
9337,2118,,157,1989
9338,2122,,194,1989
9339,1744,,188,1990
9340,1748,,174,1990
9341,1789,,181,1990
9342,1851,,159,1990
9343,1797,,188,1991
9344,1809,,202,1991
9345,1899,,166,1991
9346,1936,,164,1991
9347,1939,,184,1991
9348,2074,,200,1991
9349,1754,,180,1992
9350,1793,,202,1992
9351,1856,,171,1992
9352,1898,,164,1992
9353,1923,,172,1992
9354,1927,,157,1992
9355,1957,,181,1992
9356,2045,,186,1992
9357,1710,,189,1993
9358,1810,,199,1993
9359,1822,,193,1993
9360,1908,,196,1993
9361,1973,,188,1993
9362,1981,,149,1993
9363,1724,,178,1996
9364,1742,,187,1996
9365,1747,,193,1996
9366,1762,,205,1996
9367,1775,,161,1996
9368,1821,,186,1996
9369,1868,,189,1996
9370,1921,,192,1996
9371,1944,,174,1996
9372,1965,,168,1996
9373,1972,,185,1996
9374,1974,,184,1996
9375,1975,,187,1996
9376,2003,,151,1996
9377,2048,,170,1996
9378,2064,,175,1996
9379,2076,,168,1996
9380,2136,,170,1996
9381,1725,,172,1998
9382,1759,,197,1998
9383,1775,,158,1998
9384,1793,,198,1998
9385,1801,,160,1998
9386,1815,,186,1998
9387,1840,,173,1998
9388,1869,,206,1998
9389,1876,,158,1998
9390,1879,,160,1998
9391,1888,,217,1998
9392,1993,,180,1998
9393,2027,,158,1998
9394,2064,,172,1998
9395,1713,,182,1984
9396,1726,,189,1984
9397,1771,,186,1984
9398,1774,,176,1984
9399,1825,,172,1984
9400,1838,,184,1984
9401,1888,,213,1984
9402,2078,,173,1984
9403,2085,,180,1984
9404,2091,,161,1984
9405,2229,,188,1984
9406,1723,,170,1995
9407,1732,,183,1995
9408,1748,,172,1995
9409,1769,,186,1995
9410,1915,,180,1995
9411,1916,,181,1995
9412,1959,,194,1995
9413,2502,,165,1995
9414,2070,,184,1995
9415,2081,,195,1995
9416,2093,,174,1995
9417,2097,,172,1995
9418,2105,,167,1995
9419,2132,,173,1995
9420,2137,,150,1995
9421,2229,,178,1995
9422,1729,,142,1997
9423,1734,,179,1997
9424,1793,,199,1997
9425,1803,,228,1997
9426,1831,,184,1997
9427,1858,,209,1997
9428,1888,,209,1997
9429,1902,,166,1997
9430,1938,,162,1997
9431,1939,,181,1997
9432,1956,,179,1997
9433,2004,,193,1997
9434,2039,,192,1997
9435,2058,,187,1997
9436,2084,,166,1997
9437,2098,,195,1997
9438,2114,,181,1997
9439,2116,,175,1997
9440,2127,,166,1997
9441,1729,,141,1999
9442,1825,,170,1999
9443,1872,,163,1999
9444,1879,,158,1999
9445,1899,,164,1999
9446,2021,,163,1999
9447,2077,,159,1999
9448,2156,,176,1999
9449,1894,,173,2000
9450,1926,,192,2000
9451,1943,,165,2000
9452,1974,,186,2000
9453,1976,,160,2000
9454,2055,,171,2000
9455,2080,,163,2000
9456,2478,,203,2001
9457,1760,,192,2001
9458,1762,,206,2001
9459,1791,,197,2001
9460,1792,,174,2001
9461,1799,,191,2001
9462,1918,,176,2001
9463,1967,,163,2001
9464,2041,,157,2001
9465,2055,,169,2001
9466,2056,,169,2001
9467,2058,,184,2001
9468,2079,,189,2001
9469,2099,,167,2001
9470,2106,,182,2001
9471,2109,,156,2001
9472,2121,,175,2001
9473,2137,,149,2001
9474,2150,,176,2001
9475,1789,,179,2002
9476,1827,,169,2002
9477,1856,,169,2002
9478,1878,,169,2002
9479,1883,,181,2002
9480,1885,,170,2002
9481,1892,,186,2002
9482,1925,,170,2002
9483,1932,,162,2002
9484,1966,,166,2002
9485,2100,,171,2002
9486,2357,,195,2003
9487,2362,,190,2003
9488,1791,,199,2003
9489,1825,,168,2003
9490,1826,,177,2003
9491,1828,,161,2003
9492,1918,,174,2003
9493,1921,,194,2003
9494,1922,,165,2003
9495,1929,,161,2003
9496,1944,,172,2003
9497,1958,,184,2003
9498,1962,,185,2003
9499,1968,,195,2003
9500,2004,,191,2003
9501,2133,,184,2003
9502,2230,,226,2003
9503,1733,,159,2005
9504,1736,,175,2005
9505,1744,,185,2005
9506,1838,,182,2005
9507,1913,,151,2005
9508,2017,,186,2005
9509,2036,,156,2005
9510,2074,,202,2005
9511,2099,,165,2005
9512,2111,,180,2005
9513,1775,,156,2006
9514,1840,,175,2006
9515,1881,,178,2006
9516,1895,,192,2006
9517,1914,,191,2006
9518,1981,,148,2006
9519,2504,,180,2006
9520,2045,,188,2006
9521,2060,,178,2006
9522,2070,,186,2006
9523,2088,,188,2006
9524,2111,,177,2006
9525,2131,,173,2006
9526,2149,,170,2006
9527,1757,,192,2004
9528,1776,,169,2004
9529,1835,,171,2004
9530,1858,,211,2004
9531,1887,,183,2004
9532,1902,,169,2004
9533,1913,,154,2004
9534,1950,,181,2004
9535,1953,,158,2004
9536,2020,,170,2004
9537,2042,,165,2004
9538,2053,,172,2004
9539,2062,,198,2004
9540,2076,,170,2004
9541,2110,,195,2004
9542,2111,,174,2004
9543,2143,,171,2004
9544,2221,,224,2004
9545,1738,,186,2008
9546,1741,,205,2008
9547,1786,,180,2008
9548,1830,,195,2008
9549,1841,,184,2008
9550,1932,,160,2008
9551,1946,,201,2008
9552,1977,,195,2008
9553,2006,,169,2008
9554,1716,,203,2011
9555,1744,,182,2011
9556,1746,,170,2011
9557,1804,,186,2011
9558,1821,,187,2011
9559,1851,,157,2011
9560,1872,,161,2011
9561,1878,,171,2011
9562,1894,,170,2011
9563,1901,,187,2011
9564,1953,,156,2011
9565,1994,,196,2011
9566,1995,,165,2011
9567,2002,,194,2011
9568,2012,,153,2011
9569,2049,,189,2011
9570,2101,,188,2011
9571,2118,,155,2011
9572,2143,,169,2011
9573,1778,,182,2016
9574,1866,,196,2016
9575,1872,,160,2016
9576,1985,,186,2016
9577,1996,,188,2016
9578,2072,,193,2016
9579,2081,,193,2016
9580,2124,,169,2016
9581,2125,,161,2016
9582,1719,,184,2020
9583,1758,,180,2020
9584,1770,,176,2020
9585,1794,,162,2020
9586,1858,,208,2020
9587,1868,,187,2020
9588,1752,,178,2007
9589,1778,,184,2007
9590,1945,,174,2007
9591,2088,,189,2007
9592,2110,,196,2007
9593,2126,,189,2007
9594,2128,,201,2007
9595,2155,,190,2007
9596,1724,,180,2021
9597,1760,,189,2021
9598,1777,,191,2021
9599,1813,,225,2021
9600,1847,,191,2021
9601,1863,,204,2021
9602,1878,,173,2021
9603,1900,,204,2021
9604,1902,,166,2021
9605,1918,,176,2021
9606,1936,,161,2021
9607,1950,,178,2021
9608,1958,,181,2021
9609,1988,,177,2021
9610,2158,,164,2021
9611,2230,,226,2021
9612,1780,,175,2022
9613,1805,,223,2022
9614,1832,,202,2022
9615,2013,,178,2022
9616,2019,,167,2022
9617,2028,,164,2022
9618,2040,,170,2022
9619,2083,,170,2022
9620,2122,,192,2022
9621,1717,,195,2017
9622,1747,,194,2017
9623,1756,,178,2017
9624,1823,,180,2017
9625,1971,,189,2017
9626,1989,,159,2017
9627,1996,,189,2017
9628,2092,,189,2017
9629,1711,,148,2009
9630,1736,,178,2009
9631,1745,,165,2009
9632,1799,,193,2009
9633,1827,,167,2009
9634,1847,,193,2009
9635,1848,,183,2009
9636,1891,,197,2009
9637,1900,,205,2009
9638,1905,,181,2009
9639,1933,,182,2009
9640,1938,,160,2009
9641,1940,,172,2009
9642,1971,,190,2009
9643,2002,,195,2009
9644,2032,,154,2009
9645,2068,,169,2009
9646,2100,,173,2009
9647,2126,,190,2009
9648,2144,,194,2009
9649,1716,,200,2024
9650,1730,,180,2024
9651,1800,,176,2024
9652,2112,,198,2024
9653,2133,,182,2024
9654,2134,,185,2024
9655,1710,,186,2025
9656,1718,,178,2025
9657,1752,,180,2025
9658,1874,,221,2025
9659,1927,,155,2025
9660,1967,,161,2025
9661,1981,,146,2025
9662,2014,,152,2025
9663,2034,,179,2025
9664,2042,,163,2025
9665,2046,,176,2025
9666,2047,,163,2025
9667,2048,,168,2025
9668,2087,,163,2025
9669,2088,,186,2025
9670,2117,,189,2025
9671,2122,,189,2025
9672,2123,,179,2025
9673,2154,,181,2025
9674,2158,,162,2025
9675,1777,,189,2026
9676,1780,,174,2026
9677,1800,,175,2026
9678,1816,,183,2026
9679,2079,,187,2026
9680,2100,,172,2026
9681,1796,,196,2028
9682,1842,,211,2028
9683,1858,,209,2028
9684,1955,,179,2028
9685,1979,,174,2028
9686,1987,,175,2028
9687,1998,,142,2028
9688,2031,,160,2028
9689,2109,,154,2028
9690,2125,,159,2028
9691,1714,,160,2029
9692,1729,,140,2029
9693,1825,,167,2029
9694,1925,,169,2029
9695,1974,,184,2029
9696,1993,,179,2029
9697,2065,,181,2029
9698,2080,,166,2029
9699,2123,,178,2029
9700,1720,,148,2030
9701,1721,,196,2030
9702,1765,,159,2030
9703,1855,,189,2030
9704,1866,,198,2030
9705,1890,,194,2030
9706,1916,,183,2030
9707,1952,,158,2030
9708,2019,,165,2030
9709,2036,,154,2030
9710,2087,,161,2030
9711,2121,,173,2030
9712,2124,,167,2030
9713,2143,,167,2030
9714,2230,,226,2030
9715,2436,,197,2012
9716,1721,,198,2012
9717,1798,,174,2012
9718,1806,,175,2012
9719,1869,,207,2012
9720,2027,,161,2012
9721,2135,,181,2012
9722,1721,,199,2013
9723,1760,,190,2013
9724,1771,,187,2013
9725,1790,,240,2013
9726,1941,,172,2013
9727,1968,,196,2013
9728,2050,,154,2013
9729,2100,,169,2013
9730,2364,,196,2014
9731,1743,,182,2014
9732,1775,,158,2014
9733,1887,,184,2014
9734,1891,,197,2014
9735,1924,,165,2014
9736,2048,,169,2014
9737,2137,,146,2014
9738,1736,,181,2015
9739,1764,,195,2015
9740,1851,,160,2015
9741,2070,,188,2015
9742,2127,,169,2015
9743,2229,,190,2015
9744,1828,,163,2019
9745,1916,,184,2019
9746,1976,,162,2019
9747,2018,,182,2019
9748,1828,,165,2019
9749,2502,,166,2019
9750,2030,,182,2019
9751,1916,,185,2019
9752,2120,,188,2019
9753,1976,,164,2019
9754,2018,,183,2019
9755,2502,,167,2019
9756,2030,,183,2019
9757,2120,,189,2019
9758,1730,,177,2031
9759,1748,,170,2031
9760,1794,,160,2031
9761,1815,,183,2031
9762,1821,,184,2031
9763,1850,,163,2031
9764,1878,,171,2031
9765,1886,,192,2031
9766,2081,,190,2031
9767,2087,,159,2031
9768,2101,,185,2031
9769,2106,,180,2031
9770,2109,,153,2031
9771,2125,,158,2031
9772,2149,,168,2031
9773,2151,,171,2031
9774,1844,,202,2027
9775,1858,,209,2027
9776,1916,,186,2027
9777,1949,,172,2027
9778,1993,,180,2027
9779,2100,,166,2027
9780,1728,,177,2032
9781,1787,,172,2032
9782,1829,,172,2032
9783,1835,,169,2032
9784,1872,,159,2032
9785,1898,,163,2032
9786,1907,,184,2032
9787,1916,,184,2032
9788,1925,,168,2032
9789,1932,,159,2032
9790,1943,,164,2032
9791,1964,,170,2032
9792,1988,,175,2032
9793,2000,,190,2032
9794,2021,,162,2032
9795,2038,,170,2032
9796,2052,,180,2032
9797,2055,,168,2032
9798,2073,,185,2032
9799,2074,,200,2032
9800,2100,,165,2032
9801,2109,,152,2032
9802,2142,,179,2032
9803,2160,,170,2032
9804,1738,,183,2033
9805,1798,,176,2033
9806,1804,,183,2033
9807,1995,,163,2033
9808,2033,,175,2033
9809,2055,,170,2033
9810,2059,,177,2033
9811,2077,,157,2033
9812,2149,,166,2033
9813,1710,,184,2034
9814,1742,,185,2034
9815,1745,,164,2034
9816,1775,,157,2034
9817,1779,,169,2034
9818,1785,,158,2034
9819,1823,,178,2034
9820,1832,,204,2034
9821,1848,,181,2034
9822,1859,,171,2034
9823,1872,,158,2034
9824,1881,,176,2034
9825,1898,,162,2034
9826,2005,,194,2034
9827,2011,,169,2034
9828,2108,,166,2034
9829,2226,,225,2034
9830,1766,,171,2035
9831,1820,,169,2035
9832,1825,,165,2035
9833,1877,,178,2035
9834,1888,,206,2035
9835,1972,,183,2035
9836,1973,,185,2035
9837,1975,,185,2035
9838,1978,,167,2035
9839,1991,,152,2035
9840,1997,,162,2035
9841,2016,,157,2035
9842,2504,,178,2035
9843,2506,,157,2035
9844,2032,,153,2035
9845,2038,,168,2035
9846,2062,,200,2035
9847,2089,,182,2035
9848,2094,,178,2035
9849,2139,,148,2035
9850,1777,,186,2023
9851,1822,,190,2023
9852,1823,,176,2023
9853,1868,,189,2023
9854,1903,,167,2023
9855,1951,,167,2023
9856,2035,,178,2023
9857,2068,,167,2023
9858,2131,,170,2023
9859,2146,,190,2023
9860,2151,,169,2023
9861,2229,,175,2023
9862,1763,,175,2037
9863,1771,,189,2037
9864,1794,,159,2037
9865,1855,,187,2037
9866,1898,,161,2037
9867,1925,,166,2037
9868,1934,,189,2037
9869,1954,,170,2037
9870,1959,,191,2037
9871,1962,,183,2037
9872,2039,,194,2037
9873,2057,,170,2037
9874,2084,,164,2037
9875,2096,,200,2037
9876,2097,,170,2037
9877,2101,,183,2037
9878,2117,,187,2037
9879,2119,,171,2037
9880,2126,,192,2037
9881,1731,,175,2036
9882,1740,,198,2036
9883,1768,,166,2036
9884,1802,,182,2036
9885,1803,,229,2036
9886,1813,,226,2036
9887,1819,,191,2036
9888,1867,,163,2036
9889,1924,,164,2036
9890,1945,,172,2036
9891,1950,,176,2036
9892,1965,,167,2036
9893,1993,,178,2036
9894,2052,,178,2036
9895,2058,,182,2036
9896,2072,,191,2036
9897,2121,,172,2036
9898,2139,,147,2036
9899,1723,,169,2038
9900,1804,,181,2038
9901,1806,,174,2038
9902,1827,,166,2038
9903,1838,,180,2038
9904,1850,,162,2038
9905,1853,,176,2038
9906,1882,,185,2038
9907,1923,,171,2038
9908,1927,,154,2038
9909,1986,,180,2038
9910,1990,,186,2038
9911,1997,,161,2038
9912,2011,,168,2038
9913,2060,,181,2038
9914,2086,,177,2038
9915,1714,,163,2039
9916,1782,,176,2039
9917,1801,,158,2039
9918,1813,,227,2039
9919,1819,,188,2039
9920,1846,,183,2039
9921,1871,,204,2039
9922,1939,,179,2039
9923,1947,,185,2039
9924,1996,,187,2039
9925,2001,,177,2039
9926,2090,,159,2039
9927,2091,,160,2039
9928,2096,,197,2039
9929,2102,,184,2039
9930,2119,,169,2039
9931,2140,,185,2039
9932,1747,,191,2041
9933,1813,,228,2041
9934,1839,,187,2041
9935,1847,,195,2041
9936,1850,,160,2041
9937,1859,,169,2041
9938,1874,,222,2041
9939,1913,,153,2041
9940,1927,,153,2041
9941,1955,,177,2041
9942,1956,,177,2041
9943,2037,,177,2041
9944,2050,,153,2041
9945,2073,,183,2041
9946,2084,,162,2041
9947,2112,,195,2041
9948,2141,,179,2041
9949,2155,,192,2041
9950,1831,,181,2042
9951,1872,,156,2042
9952,1887,,181,2042
9953,1912,,177,2042
9954,1981,,144,2042
9955,2016,,155,2042
9956,2051,,151,2042
9957,2090,,157,2042
